firebase_id,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,time_taken
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,14,14,future_14,Joey believes it's highly unlikely that the hotels nearby will be fully booked by mid January.,Joey,male,highly unlikely,5,3.642
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,21,15,possession_6,Catherine believes it's somewhat likely that her cousin owns a blue bicycle.,Catherine,female,somewhat likely,65,6.037
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,0,16,future_0,Gabriela believes she will buy a new watch this Thanksgiving weekend.,Gabriela,female,control,100,5.3
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,4,17,future_4,Kenny believes it's probable that he will visit New York over winter break.,Kenny,male,probable,80,4.72
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,9,18,future_9,Marco believes it's possible that his patient's symptoms will improve within the next two weeks.,Marco,male,possible,55,9.299
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,25,19,possession_10,Isaac believes it's unlikely that his cousin owns a high-quality camera.,Isaac,male,unlikely,15,9.708
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,13,20,future_13,Lance believes it's very unlikely that his coworkers will go on strike this year.,Lance,male,very unlikely,5,3.2840000000000003
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,24,21,possession_9,Bruce believes it's possible that his friend has all the necessary gear for a camping trip.,Bruce,male,possible,65,4.76
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,12,22,future_12,Bonnie believes it's doubtful that her landlord will increase her rent by the end of spring.,Bonnie,female,doubtful,20,9.422
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,16,23,possession_1,Jessica believes it's almost certain that her friend has a leather jacket.,Jessica,female,almost certain,95,5.019
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,2,24,future_2,Silvia believes it's highly likely that the company will have another round of lay-offs by mid July.,Silvia,female,highly likely,95,3.8040000000000003
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,18,25,possession_3,Jacquelyn believes it's very likely that her classmate owns a guitar.,Jacquelyn,female,very likely,90,2.872
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,28,26,possession_13,Tara believes it's very unlikely that her friend has the right skills for the job.,Tara,female,very unlikely,5,3.372
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,20,27,possession_5,Johnnie believes it's likely that his friend owns a pressure cooker.,Johnnie,male,likely,85,5.665
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,27,28,possession_12,Brendan believes it's doubtful that his colleague has enough cash to invest in a local business.,Brendan,male,doubtful,20,4.601
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,11,29,future_11,Gary believes it's not likely that the defendant will be found guilty on all charges.,Gary,male,not likely,10,10.848
7JUXq3W7H7REzi4S1Pn0jJLyBuL2,5b6bacf00afa6f000107210f,6616bbb3e88fd314a5dd6d77,0__future__possession,279.109,29,30,possession_14,Jeffery believes it's highly unlikely that his boss has a collection of vintage books.,Jeffery,male,highly unlikely,5,2.6630000000000003
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,9,1,imperfect_knowledge_9,Marco believes it's somewhat unlikely that the local college baseball game starts at 9am on Sunday.,Marco,male,somewhat unlikely,30,16.812
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,19,2,preference_4,Nick believes it's highly likely that his coworker prefers reading books over watching movies.,Nick,male,highly likely,65,14.335
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,10,3,imperfect_knowledge_10,Roxanne believes it's uncertain that the hiking trail is 10 miles long.,Roxanne,female,uncertain,50,13.241
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,6,4,imperfect_knowledge_6,Nathan believes it's probable that he can fix a flat tire.,Nathan,male,probable,80,9.099
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,17,5,preference_2,Amanda believes her friend prefers running over cycling.,Amanda,female,control,90,9.881
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,23,6,preference_8,Olga believes it's somewhat likely that her neighbor prefers sunrise over sunset.,Olga,female,somewhat likely,55,9.229000000000001
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,8,7,imperfect_knowledge_8,Camille believes it's somewhat likely that she can derive the theorem presented in class today within 5 minutes.,Camille,female,somewhat likely,70,17.185
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,25,8,preference_10,Isaac believes it's uncertain that his boss prefers working remotely over working in-person.,Isaac,male,uncertain,60,11.248000000000001
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,18,9,preference_3,Jacquelyn believes it's almost certain that her neighbor prefers the beach over the mountains.,Jacquelyn,female,almost certain,95,8.593
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,28,10,preference_13,Tara believes it's not likely that her cousin prefers headphones over earbuds.,Tara,female,not likely,40,16.413
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,26,11,preference_11,Violet believes it's possible that her neighbor prefers dogs over cats.,Violet,female,possible,75,8.242
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,15,12,preference_0,Laura believes it's very unlikely that her cousin prefers spinach over broccoli.,Laura,female,very unlikely,10,25.996000000000002
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,24,13,preference_9,Bruce believes it's somewhat unlikely that his coworker prefers Chinese food over Mexican food.,Bruce,male,somewhat unlikely,60,7.8660000000000005
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,21,14,preference_6,Catherine believes it's probable that her boss prefers yoga over pilates.,Catherine,female,probable,75,6.05
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,20,15,preference_5,Johnnie believes it's very likely that his cousin prefers summer over winter.,Johnnie,male,very likely,75,9.371
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,1,16,imperfect_knowledge_1,Ethel believes it's highly unlikely that the new museum is offering complimentary admission.,Ethel,female,highly unlikely,30,14.373000000000001
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,12,17,imperfect_knowledge_12,Bonnie believes it's unlikely that she can recall the names of at least seventy countries.,Bonnie,female,unlikely,25,10.308
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,3,18,imperfect_knowledge_3,Mike believes it's almost certain that there are more than eighty students in the auditorium right now.,Mike,male,almost certain,80,12.33
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,13,19,imperfect_knowledge_13,Lance believes it's not likely that his boss meets the new client at least two times per week.,Lance,male,not likely,30,9.146
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,11,20,imperfect_knowledge_11,Gary believes it's possible that his flight will land around 6pm.,Gary,male,possible,90,6.132000000000001
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,22,21,preference_7,Raul believes it's likely that his friend prefers stargazing over birdwatching.,Raul,male,likely,55,10.175
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,14,22,imperfect_knowledge_14,Joey believes it's doubtful that everything fits in his suitcase.,Joey,male,doubtful,10,13.338000000000001
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,7,23,imperfect_knowledge_7,Cheri believes it's likely that her friend can do a handstand.,Cheri,female,likely,55,7.588
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,2,24,imperfect_knowledge_2,Silvia believes there is a yoga studio within 2 miles of her workplace.,Silvia,female,control,80,20.799
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,27,25,preference_12,Brendan believes it's unlikely that his friend prefers science fiction books over fantasy books.,Brendan,male,unlikely,30,10.666
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,4,26,imperfect_knowledge_4,Kenny believes it's highly likely that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,highly likely,80,17.427
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,0,27,imperfect_knowledge_0,Gabriela believes it's very unlikely that the restaurant near her apartment accepts reservations.,Gabriela,female,very unlikely,20,12.653
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,29,28,preference_14,Jeffery believes it's doubtful that his neighbor prefers dancing over singing.,Jeffery,male,doubtful,35,11.853
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,16,29,preference_1,Jessica believes it's highly unlikely that her boss prefers coffee over tea.,Jessica,female,highly unlikely,25,20.172
MSXVGBvCthXhy12QnRmm5xJCWJN2,65187e0acd8242d0b5686df0,6616bbb963c6047c8ea5d05e,13__imperfect_knowledge__preference,486.713,5,30,imperfect_knowledge_5,David believes it's very likely that his presentation on macroeconomics takes 45 minutes.,David,male,very likely,80,16.421
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,17,1,preference_2,Amanda believes it's not likely that her friend prefers running over cycling.,Amanda,female,not likely,20,22.002
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,5,2,imperfect_knowledge_5,David believes it's highly unlikely that his presentation on macroeconomics takes 45 minutes.,David,male,highly unlikely,5,28.613
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,24,3,preference_9,Bruce believes it's very likely that his coworker prefers Chinese food over Mexican food.,Bruce,male,very likely,50,17.878
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,25,4,preference_10,Isaac believes it's probable that his boss prefers working remotely over working in-person.,Isaac,male,probable,70,17.192
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,7,5,imperfect_knowledge_7,Cheri believes it's almost certain that her friend can do a handstand.,Cheri,female,almost certain,85,11.716000000000001
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,1,6,imperfect_knowledge_1,Ethel believes it's unlikely that the new museum is offering complimentary admission.,Ethel,female,unlikely,25,23.097
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,27,7,preference_12,Brendan believes it's somewhat likely that his friend prefers science fiction books over fantasy books.,Brendan,male,somewhat likely,60,13.531
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,6,8,imperfect_knowledge_6,Nathan believes he can fix a flat tire.,Nathan,male,control,100,9.291
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,26,9,preference_11,Violet believes it's likely that her neighbor prefers dogs over cats.,Violet,female,likely,70,10.541
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,10,10,imperfect_knowledge_10,Roxanne believes it's probable that the hiking trail is 10 miles long.,Roxanne,female,probable,80,9.236
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,11,11,imperfect_knowledge_11,Gary believes it's likely that his flight will land around 6pm.,Gary,male,likely,80,8.025
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,22,12,preference_7,Raul believes it's almost certain that his friend prefers stargazing over birdwatching.,Raul,male,almost certain,90,11.055
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,13,13,imperfect_knowledge_13,Lance believes it's somewhat unlikely that his boss meets the new client at least two times per week.,Lance,male,somewhat unlikely,25,34.159
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,14,14,imperfect_knowledge_14,Joey believes it's uncertain that everything fits in his suitcase.,Joey,male,uncertain,35,12.528
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,20,15,preference_5,Johnnie believes it's highly unlikely that his cousin prefers summer over winter.,Johnnie,male,highly unlikely,10,19.817
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,12,16,imperfect_knowledge_12,Bonnie believes it's somewhat likely that she can recall the names of at least seventy countries.,Bonnie,female,somewhat likely,80,11.533
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,2,17,imperfect_knowledge_2,Silvia believes it's not likely that there is a yoga studio within 2 miles of her workplace.,Silvia,female,not likely,5,16.691
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,4,18,imperfect_knowledge_4,Kenny believes it's very unlikely that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,very unlikely,10,12.743
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,16,19,preference_1,Jessica believes it's unlikely that her boss prefers coffee over tea.,Jessica,female,unlikely,25,10.931000000000001
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,23,20,preference_8,Olga believes it's highly likely that her neighbor prefers sunrise over sunset.,Olga,female,highly likely,85,16.509
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,21,21,preference_6,Catherine believes her boss prefers yoga over pilates.,Catherine,female,control,60,6.425
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,15,22,preference_0,Laura believes it's possible that her cousin prefers spinach over broccoli.,Laura,female,possible,55,16.752
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,8,23,imperfect_knowledge_8,Camille believes it's highly likely that she can derive the theorem presented in class today within 5 minutes.,Camille,female,highly likely,90,21.579
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,19,24,preference_4,Nick believes it's very unlikely that his coworker prefers reading books over watching movies.,Nick,male,very unlikely,5,15.11
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,29,25,preference_14,Jeffery believes it's uncertain that his neighbor prefers dancing over singing.,Jeffery,male,uncertain,50,17.675
K52G8bVwX5eYqHUchThqoh78Dg43,5f37f046d1a0bd2af1cb0ce6,6616bbb9f24df97074a4cc48,9__imperfect_knowledge__preference,645.0020000000001,9,26,imperfect_knowledge_9,Marco believes it's very likely that the local college baseball game starts at 9am on Sunday.,Marco,male,very likely,90,14.278
